,isbn,title,rating,age,UserID,description,num_pages,image_url,emotion_NRC
153,9780991227808,Kibble Talk,5.0,12,124,"Ever wondered what happens when you eat dog kibble? Nine-year-old Tawny
finds out, and thanks to her demanding dog, Dinky, nothing will ever be the
same. Dinky's zany antics will have everyone howling with laughter as Tawny
tries to fulfill his life's dream before her own life goes completely to
the dogs.",214,https://covers.openlibrary.org/b/id/9032516-L.jpg,
154,440403278,Number The Stars,5.0,9,120,"As the German troops begin their campaign to ""relocate"" all the Jews of Denmark, Annemarie Johansen’s family takes in Annemarie’s best friend, Ellen Rosen, and conceals her as part of the family.  Through the eyes of ten-year-old Annemarie, we watch as the Danish Resistance smuggles almost the entire Jewish population of Denmark, nearly seven thousand people, across the sea to Sweden. The heroism of an entire nation reminds us that there was pride and human decency in the world even during a time of terror and war.  With a new introduction by the author.",137,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,
155,9780545599719,Spirit Animals: Wild Born,5.0,11,101,"As a dark force engulfs the land, the fate of Erdas has fallen on the
shoulders of four young strangers who each have forged a rare bond with
their spirit beasts--a bond that gives great powers to all of them.",202,https://covers.openlibrary.org/b/id/9395674-L.jpg,
156,679826424,Junie B. Jones and the Stupid Smelly Bus,5.0,9,125,"Remember when it was scary to go to school? 'Cause it was your first day and you didn't know anything. Meet Junie B. Jones, kindergartner. <i>She's</i> so scared of the school bus and the meanies on it that when it's time to go home, she doesn't.",69,https://images.gr-assets.com/books/1353109909m/958277.jpg,
157,9780763607760,Because of Winn-Dixie,5.0,8,120,"<b>An unforgettable first novel about coming of age one sweet summer--and learning to love what you have.</b><br /><br />The summer Opal and her father, the preacher, move to Naomi, Florida, Opal goes into the Winn-Dixie supermarket--and comes out with a dog. A big, ugly, suffering dog with a sterling sense of humor. A dog she dubs Winn-Dixie. Because of Winn-Dixie, the preacher tells Opal ten things about her absent mother, one for each year Opal has been alive. Winn-Dixie is better at making friends than anyone Opal has ever known, and together they meet the local librarian, Miss Franny Block, who once fought off a bear with a copy of WAR AND PEACE. They meet Gloria Dump, who is nearly blind but sees with her heart, and Otis, an ex-con who sets the animals in his pet shop loose after hours, then lulls them with his guitar.<br /><br />Opal spends all that sweet summer collecting stories about her new friends and thinking about her mother. But because of Winn-Dixie or perhaps because she has grown, Opal learns to let go, just a little, and that friendship--and forgiveness--can sneak up on you like a sudden summer storm. <br /><br />Recalling the fiction of Harper Lee and Carson McCullers, here is a funny, poignant, and utterly genuine first novel from a major new talent.",182,https://covers.openlibrary.org/b/id/515362-L.jpg,
158,9780062095039,Amelia Bedelia Road Trip!,5.0,8,126,Fun and fiascoes ensue when young Amelia Bedelia and her parents take a road trip through their state.,0,https://covers.openlibrary.org/b/id/7848636-L.jpg,
159,9780399162541,Penelope Crumb Finds Her Luck,5.0,9,127,"[""Blaming The Bad Luck for not being anyone's Favorite, fourth-grader Penelope Crumb hopes to change this situation by becoming the lead artist for the mural her class is painting for the residents of Potwaller's Blessed Home for the Aging.""]",0,,
160,9781429665179,Ghost Hunters,2.0,11,128,"""Describes the different methods, techniques, and tools used by ghost hunters, and relates stories about some ghost hunters\' experiences""--Provided by publisher.",32,https://covers.openlibrary.org/b/id/10241291-L.jpg,
161,590567330,A Light in the Storm : the Civil War diary of Amelia Martin,0.0,9,129,"Captures the emotions of a young Union girl who struggles to make sense of
her shattered world as she lives in a state of harsh division during the
first year of the Civil War. 120,000 first printing.",0,https://covers.openlibrary.org/b/id/6459304-L.jpg,
162,9780452284241,Animal Farm,4.0,11,130,"A satire on totalitarianism in which farm animals overthrow their human
owner and set up their own government.",128,https://covers.openlibrary.org/b/id/297300-L.jpg,
163,525478817,The Fault in Our Stars,5.0,13,131,"Sixteen-year-old Hazel, a stage IV thyroid cancer patient, has accepted her terminal diagnosis until a chance meeting with a boy at cancer support group forces her to reexamine her perspective on love, loss, and life.",318,https://covers.openlibrary.org/b/id/7285167-L.jpg,
164,9780062094971,Amelia Bedelia Means Business,5.0,12,132,"""Young Amelia Bedelia will do almost anything for a shiny new bicycle. Her parents say they\'ll split the cost with her, and that means Amelia Bedelia needs to put the pedal to the metal and earn some dough! With Amelia Bedelia anything can happen, and it usually does""-- Provided by publisher.",0,https://covers.openlibrary.org/b/id/9052491-L.jpg,
165,9780547503509,Eruption! : Volcanoes and the Science of Saving Lives,5.0,8,133,Includes bibliographical references (pages 74-75) and index.,76,http://books.google.com/books/content?id=bOEdngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
166,1442474815,"Emma, Sugar and Spice and Everything Nice",5.0,10,134,"[""Emma's younger brother Jake has tonsillitis and makes life difficult for Emma, while the Cupcake Club girls are spoiling him with cupcakes and little gifts.""]",0,,
167,9780316066839,School Spirit,5.0,11,135,"Like her mother, a professional medium, Kat has been able to see dead people since turning thirteen, and although they would prefer to be normal, Kat and her best friend come to terms with their own talents while helping free the spirit of a girl trapped at their middle school.",320,https://covers.openlibrary.org/b/id/2379116-L.jpg,
168,9780061703980,Miss Mary is Scary!,5.0,10,136,"When a British student-teacher arrives, A. J. and his friends wonder if her all-black clothing and love of blood sausage mark her as a vampire, while Mr. Granite simply hopes her musician-boyfriend will stay away long enough for a math lesson.",103,https://covers.openlibrary.org/b/id/8100300-L.jpg,
169,9780394900162,Green Eggs and Ham,5.0,8,137,"This Dr. Seuss classic starring Sam-I-Am will have readers of all ages craving Green Eggs and Ham!   And don’t miss the new series adaption of Green Eggs and Ham now available on Netflix – featuring the voice talents of Michael Douglas, Diane Keaton, Daveed Diggs, and more!                                                                                                                         “Do you like green eggs and ham?” asks Sam-I-am in this Beginner Book by Dr. Seuss. In a house or with a mouse? In a boat or with a goat? On a train or in a tree? Sam keeps asking persistently. With unmistakable characters and signature rhymes, Dr. Seuss’s beloved favorite has cemented its place as a children’s classic. In this most famous of cumulative tales, the list of places to enjoy green eggs and ham, and friends to enjoy them with, gets longer and longer. Follow Sam-I-am as he insists that this unusual treat is indeed a delectable snack to be savored everywhere and in every way.  Originally created by Dr. Seuss, Beginner Books encourage children to read all by themselves, with simple words and illustrations that give clues to their meaning.",62,https://covers.openlibrary.org/b/id/8757668-L.jpg,
170,9780375866852,Nancy and Plum,5.0,10,138,"It was Christmas Eve. Big snowflakes fluttered slowly through the air like white feathers  and made all of Heavenly Valley smooth and white and quiet and beautiful.  So begins the story of two orphaned sisters at Mrs. Monday’s Boarding School. But nothing is heavenly for Nancy and Pamela (aka Plum): their parents died in a tragic accident years ago, they’re constantly punished by the cruel Mrs. Monday, and they’re all alone for the holidays.  Luckily, Nancy and Plum have each other, and though their prospects may be bleak, they’re determined to change their lot for the better. If their plan works, the spirited sisters will never spend Christmas at the cold, dark boarding school again. But what will they find on the other side of Mrs. Monday’s gate?  Adventure, warmth, unforgettable characters, and unexpected kindness abound in this classic story by Betty MacDonald, which was originally published in 1952. With illustrations by the acclaimed Mary GrandPré and an introduction by Jeanne Birdsall, National Book Award–winning author of The Penderwicks, this edition introduces the spunky, beloved heroines to a new generation of fans.",0,http://books.google.com/books/content?id=hhePDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
171,9781402217753,Horrid Henry,5.0,9,125,"Horrid Henry causes his brother Perfect Peter all sorts of problems when he behaves properly for a change, upstages Peter at a dance recital, plays pirates, and goes on a camping trip.",112,https://covers.openlibrary.org/b/id/7896757-L.jpg,
